loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
20000,20000,19800, 60 months,16.4,490.63,E,E1,6 years,MORTGAGE,73350,Verified,Fully Paid,n,23.83,0,1,31,,12,0,5451,51.4,33,f,0,0,26568.78,26302.93,20000,6568.78,0,0,0,11452.54,0,,1,INDIVIDUAL
5775,5775,5775, 36 months,14.91,199.94,D,D2,4 years,RENT,36996,Source Verified,Fully Paid,n,14.14,0,0,,,3,0,3365,20.6,3,f,0,0,6803.99,6803.99,5774.98,1029.01,0,0,0,3414.84,0,,1,INDIVIDUAL
20000,20000,20000, 36 months,13.8,681.62,C,C4,7 years,RENT,120000,Verified,Fully Paid,n,7.78,0,1,42,,7,0,2920,58.4,25,f,0,0,24526.2232,24526.22,20000,4526.22,0,0,0,711.11,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,13.06,273.41,C,C2,8 years,MORTGAGE,48000,Not Verified,Fully Paid,n,17.55,0,1,34,,10,0,8354,22.9,21,f,0,0,12633.59,12633.59,12000,633.59,0,0,0,11552.58,0,,1,INDIVIDUAL
14000,14000,13975, 36 months,7.29,434.14,A,A4,10+ years,OWN,39456,Source Verified,Fully Paid,n,24.88,0,1,,,8,0,12173,39.7,24,f,0,0,15239.89,15212.68,14000,1239.89,0,0,0,7436.16,0,,1,INDIVIDUAL
6000,6000,5975, 60 months,16.77,148.38,E,E2,6 years,RENT,54000,Verified,Current,n,5.8,1,3,13,,11,0,5995,55.5,24,f,445.97,444.01,8433.18,8398.22,5554,2879.18,0,0,0,148.38,0,,1,INDIVIDUAL
4800,4800,4722.431931, 36 months,5.42,144.77,A,A1,1 year,RENT,96900,Source Verified,Fully Paid,n,9.55,0,0,,,13,0,15201,24.9,20,f,0,0,5192.3,5108.15,4800,392.3,0,0,0,1154.87,0,,1,INDIVIDUAL
4800,4800,4800, 60 months,10.74,103.75,B,B4,9 years,RENT,125000,Source Verified,Fully Paid,n,6.77,0,2,53,,15,0,63104,33.5,37,f,0,0,5780.21,5780.21,4800,980.21,0,0,0,2981.36,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,13.43,229.74,C,C3,3 years,OWN,36000,Source Verified,Current,n,11.97,0,4,,,9,0,1773,17.7,20,f,696.27,696.27,13055.35,13055.35,9303.73,3751.62,0,0,0,229.74,0,,1,INDIVIDUAL
9000,9000,8950, 36 months,11.11,295.12,B,B5,2 years,MORTGAGE,110000,Verified,Fully Paid,n,0.57,0,3,,,2,0,2031,20.7,3,f,0,0,10599.98,10541.1,9000,1599.98,0,0,0,1210.12,0,,1,INDIVIDUAL
8000,8000,7950, 36 months,7.29,248.08,A,A4,10+ years,RENT,24000,Source Verified,Fully Paid,n,6.65,0,0,,,3,0,538,10.2,11,f,0,0,8927.773832,8871.96,8000,927.77,0,0,0,272.85,0,,1,INDIVIDUAL
20000,20000,19650, 36 months,7.66,623.6,A,A5,10+ years,RENT,58800,Verified,Fully Paid,n,11.39,0,0,,,9,0,1054,1.9,26,f,0,0,22441.03403,22048.27,20000,2441.03,0,0,0,684.46,0,,1,INDIVIDUAL
10000,10000,9950, 36 months,7.29,310.1,A,A4,n/a,RENT,50000,Not Verified,Fully Paid,n,5.66,0,0,75,,12,0,8613,29.6,20,f,0,0,10854.53,10800.25,9999.99,854.54,0,0,0,2851.52,0,,1,INDIVIDUAL
5000,5000,4950, 36 months,7.29,155.05,A,A4,< 1 year,RENT,38000,Source Verified,Fully Paid,n,12.98,0,0,,,9,0,5147,44.8,16,f,0,0,5113.97,5062.83,5000,113.97,0,0,0,1496.66,0,,1,INDIVIDUAL
25000,25000,24800, 60 months,14.91,593.57,D,D2,10+ years,MORTGAGE,65000,Verified,Fully Paid,n,1.95,0,2,,,24,0,5209,11.6,42,f,0,0,28740.98,28511.02,25000.01,3740.97,0,0,0,21642.77,0,,1,INDIVIDUAL
35000,35000,35000, 60 months,13.8,810.77,C,C4,2 years,MORTGAGE,183456,Source Verified,Fully Paid,n,6.89,0,5,,,17,0,1955,2.1,48,f,0,0,45873.12767,45873.13,35000,10873.13,0,0,0,18386.72,0,,1,INDIVIDUAL
19500,19500,19500, 60 months,15.65,470.59,D,D4,2 years,RENT,50000,Verified,Fully Paid,n,19.39,0,0,,,10,0,4238,32.5,16,f,0,0,21827.29,21827.29,19500,2327.29,0,0,0,12518.94,0,,1,INDIVIDUAL
11900,11900,11625, 36 months,7.66,371.04,A,A5,2 years,RENT,35000,Verified,Fully Paid,n,19.23,0,0,,,6,0,11335,39.2,26,f,0,0,13201.84,12896.72,11900,1301.84,0,0,0,4323.17,0,,1,INDIVIDUAL
16000,16000,16000, 60 months,9.63,337.05,B,B1,10+ years,OWN,60000,Not Verified,Charged Off,n,16.58,0,0,,,6,0,2300,26.1,9,f,0,0,15175.38,15175.38,10038.51,3709.75,0,1427.12,256.8816,337.05,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,15.28,174.02,D,D3,10+ years,MORTGAGE,104606,Source Verified,Fully Paid,n,14.19,0,1,41,,12,0,16692,97.8,40,f,0,0,6204.9,6204.9,4999.99,1204.91,0,0,0,1333.01,0,,1,INDIVIDUAL
29000,29000,29000, 60 months,15.28,694.18,D,D3,10+ years,OWN,281988,Source Verified,Current,n,11.88,0,0,,,14,0,91476,78.8,41,f,2073.15,2073.15,39493,39493,26926.86,12566.14,0,0,0,694.18,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,11.11,491.87,B,B5,5 years,RENT,50000,Verified,Charged Off,n,20.45,1,0,16,,4,0,3518,26.5,13,f,0,0,5551.98,5551.98,3665.74,1232.96,0,653.28,114.1254,491.87,0,,1,INDIVIDUAL
1500,1500,1500, 36 months,7.29,46.52,A,A4,< 1 year,RENT,9600,Source Verified,Fully Paid,n,18.75,0,0,,,2,0,748,4.2,4,f,0,0,1668.4,1668.4,1500,168.4,0,0,0,324.19,0,,1,INDIVIDUAL
4800,4800,4798.060789, 60 months,10.37,102.87,B,B3,1 year,RENT,24100,Source Verified,Current,n,0.25,0,0,,,3,0,183,36.6,4,f,313.06,313.06,5848.63,5845.45,4486.94,1361.69,0,0,0,102.87,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,15.28,348.03,D,D3,2 years,MORTGAGE,95004,Source Verified,Fully Paid,n,5.43,0,0,,,9,0,19682,90,16,f,0,0,12339.04,12339.04,9999.99,2339.05,0,0,0,3291.87,0,,1,INDIVIDUAL
35000,35000,34900, 36 months,11.11,1147.68,B,B5,10+ years,MORTGAGE,450000,Verified,Fully Paid,n,11.35,1,0,22,,10,0,21448,26.8,45,f,0,0,41299.04594,41181.11,35000,6299.05,0,0,0,1233.31,0,,1,INDIVIDUAL
7000,7000,6875, 36 months,10,225.88,B,B2,< 1 year,RENT,28500,Verified,Fully Paid,n,1.68,0,0,,,3,0,922,21,6,f,0,0,7913.3,7771.95,7000,913.3,0,0,0,3414.23,0,,1,INDIVIDUAL
10800,10800,10750, 36 months,10,348.49,B,B2,1 year,MORTGAGE,65000,Source Verified,Fully Paid,n,15.12,0,1,,,12,0,13601,37.2,21,f,0,0,12537.81747,12479.76,10800,1737.82,0,0,0,388.28,0,,1,INDIVIDUAL
7100,7100,7050, 60 months,16.02,172.74,D,D5,9 years,MORTGAGE,40000,Verified,Current,n,18.48,1,2,9,,6,0,6013,91,17,f,515.27,511.59,9826.46,9757.34,6584.7,3241.76,0,0,0,172.74,0,,1,INDIVIDUAL
9000,9000,9000, 36 months,13.43,305.12,C,C3,4 years,OWN,81000,Verified,Fully Paid,n,19.45,0,1,,,7,0,26588,93.5,41,f,0,0,10234.5,10234.5,9000,1234.5,0,0,0,3971.8,0,,1,INDIVIDUAL
1500,1500,1500, 36 months,12.68,50.32,C,C1,10+ years,MORTGAGE,80000,Not Verified,Charged Off,n,8.56,5,1,7,,9,0,770,35,35,f,0,0,1202.88,1202.88,932.33,270.55,0,0,0,50.32,0,,1,INDIVIDUAL
2500,2500,2500, 36 months,9.63,80.24,B,B1,2 years,OWN,20004,Source Verified,Charged Off,n,9.96,0,0,,,10,0,7344,45.3,21,f,0,0,1457.22,1457.22,1158.12,284.11,14.98461363,0,0,80.24,0,,1,INDIVIDUAL
12500,12500,12500, 60 months,12.68,282.37,C,C1,2 years,OWN,30000,Source Verified,Current,n,3.8,0,0,32,,2,0,0,0,14,f,859.97,859.97,16046.46,16046.46,11640.03,4406.43,0,0,0,282.37,0,,1,INDIVIDUAL
10500,10500,10450, 36 months,10.74,342.47,B,B4,6 years,RENT,36000,Source Verified,Fully Paid,n,6.7,0,0,34,,6,0,6283,69.8,11,f,0,0,12375.27606,12316.33,10500,1875.28,0,0,0,703.37,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,14.54,344.41,D,D1,< 1 year,RENT,30000,Verified,Fully Paid,n,7.68,0,2,,,9,0,3939,61.5,13,f,0,0,12396.59097,12396.59,10000,2396.59,0,0,0,351.76,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,14.17,233.57,C,C5,< 1 year,RENT,35496,Source Verified,Fully Paid,n,18.46,0,1,65,,8,0,8809,83.9,27,f,0,0,13962.41,13962.41,10000,3962.41,0,0,0,1602.26,0,,1,INDIVIDUAL
6500,6500,6500, 36 months,13.43,220.36,C,C3,9 years,OWN,35000,Source Verified,Fully Paid,n,10.59,0,2,70,,15,0,7768,58,24,f,0,0,7928.014836,7928.01,6500,1428.01,0,0,0,241.25,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,10,254.97,B,B2,6 years,RENT,36996,Not Verified,Current,n,18.81,0,0,,,9,0,9266,30.9,12,f,762.86,762.86,14517.65,14517.65,11237.14,3280.51,0,0,0,254.97,0,,1,INDIVIDUAL
2150,2150,2150, 36 months,10.37,69.75,B,B3,< 1 year,RENT,20000,Source Verified,Fully Paid,n,18.36,0,0,,,12,0,2987,69.5,17,f,0,0,2287.38,2287.38,2150,137.38,0,0,0,30.82,0,,1,INDIVIDUAL
2800,2800,2800, 36 months,14.17,95.93,C,C5,5 years,RENT,50000,Not Verified,Charged Off,n,13.97,1,2,9,,13,0,11805,68.6,28,f,0,0,1719.52,1719.52,321.07,157.43,0,1241.02,434.4,95.93,0,,1,INDIVIDUAL
30000,30000,29725, 36 months,11.11,983.73,B,B5,8 years,MORTGAGE,110000,Verified,Fully Paid,n,21.35,0,0,,,11,0,58780,59.5,32,f,0,0,33940.01,33628.87,30000,3940.01,0,0,0,17265.35,0,,1,INDIVIDUAL
20000,20000,20000, 60 months,20.11,531.11,G,G1,10+ years,MORTGAGE,69500,Verified,Fully Paid,n,21.19,3,2,3,,11,0,12727,67,28,f,0,0,22583.31,22583.31,20000,2583.31,0,0,0,12.34,0,,1,INDIVIDUAL
11000,11000,10950, 36 months,7.66,342.98,A,A5,< 1 year,RENT,33000,Not Verified,Fully Paid,n,19.13,0,2,,,8,0,10353,54.5,15,f,0,0,12297.26,12241.37,11000,1297.26,0,0,0,2397.58,0,,1,INDIVIDUAL
15000,15000,14950, 36 months,6.92,462.61,A,A3,8 years,MORTGAGE,114996,Not Verified,Fully Paid,n,7.41,0,2,,,11,0,15792,16.2,24,f,0,0,16581.2,16525.93,15000,1581.2,0,0,0,3638.43,0,,1,INDIVIDUAL
16000,16000,15975, 60 months,17.51,402.05,E,E4,10+ years,RENT,55000,Verified,Fully Paid,n,18.63,0,1,,,8,0,18375,75,16,f,0,0,16692.03,16665.95,16000,692.03,0,0,0,15894.48,0,,1,INDIVIDUAL
3600,3600,3600, 36 months,14.17,123.34,C,C5,4 years,RENT,30000,Verified,Fully Paid,n,0.68,1,2,16,,4,0,278,5.6,9,f,0,0,3684.29,3684.29,3600,84.29,0,0,0,3561.66,0,,1,INDIVIDUAL
7000,7000,7000, 60 months,14.17,163.5,C,C5,4 years,RENT,54600,Source Verified,Fully Paid,n,7.08,0,1,62,,8,0,5236,34.4,14,f,0,0,8636.117909,8636.12,7000,1636.12,0,0,0,164.14,0,,1,INDIVIDUAL
10000,10000,4349.999963, 60 months,15.28,239.38,D,D3,10+ years,MORTGAGE,60000,Verified,Charged Off,n,8.38,1,1,6,115,6,1,1584,15.2,19,f,0,0,10053.96,4363.62,6161.06,3874.88,0,18.02,0,239.38,0,,1,INDIVIDUAL
6000,6000,5525.009322, 60 months,12.68,135.54,C,C1,10+ years,MORTGAGE,43000,Not Verified,Current,n,12.64,0,0,,,25,0,29989,23.1,41,f,409.87,378.15,7707.08,7095.8,5590.12,2116.96,0,0,0,135.54,0,,1,INDIVIDUAL
10000,10000,9950, 36 months,7.66,311.8,A,A5,8 years,MORTGAGE,100000,Source Verified,Fully Paid,n,14.51,0,2,,,13,0,23477,53.7,38,f,0,0,11217.21461,11161.13,10000,1217.21,0,0,0,367.85,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,16.02,211.01,D,D5,10+ years,RENT,75000,Source Verified,Fully Paid,n,13.87,0,1,,,9,0,26051,95.8,15,f,0,0,6309.68,6309.68,6000,309.68,0,0,0,5679.29,0,,1,INDIVIDUAL
5000,5000,4750, 36 months,9.63,160.47,B,B1,2 years,RENT,31100,Source Verified,Fully Paid,n,24.15,0,0,,,13,0,6039,36.2,19,f,0,0,5707.4,5422,5000,707.4,0,0,0,1704.8,0,,1,INDIVIDUAL
35000,35000,34950, 60 months,12.68,790.64,C,C1,10+ years,MORTGAGE,85000,Verified,Charged Off,n,23.99,0,1,,,19,0,30725,24.5,62,f,0,0,3162.08,3157.58,1271.48,1092.4,0,798.2,279.74,790.64,0,,1,INDIVIDUAL
5600,5600,5600, 36 months,9.63,179.73,B,B1,4 years,RENT,54000,Verified,Fully Paid,n,6.84,3,0,23,,9,0,2776,33,21,f,0,0,5891.3,5891.3,5599.99,291.31,0,0,0,4815.95,0,,1,INDIVIDUAL
8000,8000,4050.002544, 60 months,17.14,199.43,E,E3,9 years,RENT,40300,Source Verified,Charged Off,n,16.94,0,1,,97,6,1,5667,56.1,14,f,0,0,597.3,301.92,258.73,338.57,0,0,0,199.43,0,,1,INDIVIDUAL
5000,5000,4925, 36 months,7.29,155.05,A,A4,3 years,RENT,41500,Source Verified,Fully Paid,n,7.08,0,0,,,11,0,5349,60.8,22,f,0,0,5579.905321,5496.2,5000,579.91,0,0,0,170.16,0,,1,INDIVIDUAL
25000,25000,25000, 60 months,18.62,643.3,F,F2,< 1 year,MORTGAGE,60000,Source Verified,Fully Paid,n,14.68,0,3,32,,10,0,13070,51.9,33,f,0,0,38423.05,38423.05,25000,13423.05,0,0,0,4328.15,0,,1,INDIVIDUAL
6800,6800,6750, 36 months,5.79,206.23,A,A2,10+ years,MORTGAGE,112200,Verified,Fully Paid,n,0.71,0,0,,,5,0,1139,12.5,8,f,0,0,7421.76783,7367.2,6800,621.77,0,0,0,228.88,0,,1,INDIVIDUAL
6000,6000,6000, 60 months,12.68,135.54,C,C1,1 year,MORTGAGE,50000,Source Verified,Fully Paid,n,10.92,0,0,40,,8,0,10063,55.3,14,f,0,0,7200.74,7200.74,6000,1200.74,0,0,0,4369.93,0,,1,INDIVIDUAL
15000,15000,15000, 60 months,15.28,359.06,D,D3,n/a,RENT,30000,Verified,Fully Paid,n,6.96,0,0,45,,3,0,118,54.1,13,f,0,0,21329.62003,21329.62,15000,6329.62,0,0,0,145.08,0,,1,INDIVIDUAL
7000,7000,7000, 36 months,11.11,229.54,B,B5,7 years,MORTGAGE,60000,Source Verified,Fully Paid,n,2.6,0,0,32,,9,0,2145,32.2,24,f,0,0,8258.342971,8258.34,7000,1258.34,0,0,0,253.69,0,,1,INDIVIDUAL
8000,8000,8000, 60 months,14.91,189.95,D,D2,10+ years,MORTGAGE,38176,Source Verified,Fully Paid,n,22.25,1,2,8,,13,0,13869,35.7,48,f,0,0,9027.93,9027.93,8000,1027.93,0,0,0,7131.37,0,,1,INDIVIDUAL
14000,14000,14000, 36 months,6.92,431.77,A,A3,3 years,RENT,42000,Verified,Fully Paid,n,23.23,0,0,,,12,0,2368,7.6,15,f,0,0,15518,15518,14000,1518,0,0,0,2149.11,0,,1,INDIVIDUAL
8200,8200,8150, 36 months,5.79,248.69,A,A2,9 years,MORTGAGE,150000,Source Verified,Fully Paid,n,12.71,0,1,,,18,0,93332,18.7,39,f,0,0,8932.06,8877.59,8200,732.06,0,0,0,1506.3,0,,1,INDIVIDUAL
7000,7000,6950, 36 months,7.66,218.26,A,A5,2 years,RENT,50000,Source Verified,Fully Paid,n,0.34,0,1,,,6,0,4,0,10,f,0,0,7851.423637,7795.34,7000,851.42,0,0,0,262.74,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,14.91,237.43,D,D2,2 years,RENT,41056,Verified,Fully Paid,n,13.71,0,2,,,9,0,3690,40.5,9,f,0,0,11905.57,11905.57,10000.01,1905.56,0,0,0,8114.64,0,,1,INDIVIDUAL
2000,2000,2000, 36 months,13.8,68.17,C,C4,5 years,RENT,39500,Source Verified,Charged Off,n,14.04,0,2,,116,13,1,20750,94.3,19,f,0,0,866.13,866.13,576.57,239.91,0,49.65,0.59,68.17,0,,1,INDIVIDUAL
6000,6000,5950, 36 months,5.79,181.97,A,A2,1 year,RENT,51000,Not Verified,Charged Off,n,4.26,0,0,,,7,0,17464,54.1,14,f,0,0,2103.78,2086.21,1236,209.2,0,658.58,119.7268,181.97,0,,1,INDIVIDUAL
13250,13250,13250, 36 months,10.37,429.85,B,B3,3 years,MORTGAGE,65496,Source Verified,Fully Paid,n,22.06,0,4,28,,17,0,1692,2.8,46,f,0,0,15311.57,15311.57,13250,2061.57,0,0,0,4146.28,0,,1,INDIVIDUAL
3075,3075,3075, 36 months,10.37,99.76,B,B3,2 years,RENT,12000,Not Verified,Fully Paid,n,17.7,0,0,43,,7,0,1311,29.1,9,f,0,0,3311.72,3311.72,3075,236.72,0,0,0,2414.9,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,10,161.34,B,B2,3 years,MORTGAGE,53004,Verified,Fully Paid,n,18.77,1,0,23,,12,0,32507,72.1,22,f,0,0,5565.9,5565.9,4999.99,565.91,0,0,0,2992.24,0,,1,INDIVIDUAL
15000,15000,15000, 60 months,13.43,344.61,C,C3,8 years,RENT,62500,Not Verified,Fully Paid,n,13.73,0,1,65,,14,0,4263,4.8,49,f,0,0,15823.46,15823.46,15000,823.46,0,0,0,109.99,0,,1,INDIVIDUAL
10000,10000,9871.189281, 36 months,6.92,308.41,A,A3,10+ years,MORTGAGE,185000,Source Verified,Fully Paid,n,1.26,0,1,,,20,0,5013,4.1,42,f,0,0,10611.67,10474.41,10000,611.67,0,0,0,3916.61,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,10.37,194.65,B,B3,10+ years,RENT,30000,Not Verified,Charged Off,n,23.8,1,1,17,,17,0,15427,34.3,33,f,0,0,4414.59,4414.59,1638.78,500.17,0,2275.64,386.7,194.65,0,,1,INDIVIDUAL
8000,8000,7700, 36 months,7.66,249.44,A,A5,5 years,OWN,40000,Verified,Fully Paid,n,13.53,0,0,,,3,0,4194,69.9,11,f,0,0,8971.298747,8634.64,8000,971.3,0,0,0,303.73,0,,1,INDIVIDUAL
34000,34000,33775, 60 months,11.11,741.11,B,B5,10+ years,MORTGAGE,191000,Verified,Fully Paid,n,12.14,0,0,,,13,0,35214,68.4,36,f,0,0,38999.89,38741.75,34000.01,4999.88,0,0,0,2484.64,0,,1,INDIVIDUAL
18000,18000,18000, 60 months,10.37,385.74,B,B3,6 years,MORTGAGE,39000,Source Verified,Fully Paid,n,26.62,0,0,,,16,0,16056,22,32,f,0,0,22875.07502,22875.08,18000,4875.08,0,0,0,5176.69,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,10.74,216.13,B,B4,< 1 year,OWN,78000,Not Verified,Fully Paid,n,9.49,0,0,28,,9,0,5214,40.1,32,f,0,0,12654.66504,12654.67,10000,2654.67,0,0,0,3797.08,0,,1,INDIVIDUAL
5400,5400,5350, 36 months,14.54,185.98,D,D1,3 years,RENT,63000,Source Verified,Fully Paid,n,19.28,0,1,,,14,0,21702,86.5,30,f,0,0,6694.041166,6632.06,5400,1294.04,0,0,0,190.52,0,,1,INDIVIDUAL
10500,10500,10500, 60 months,14.91,249.3,D,D2,10+ years,MORTGAGE,104000,Source Verified,Fully Paid,n,11.95,2,2,20,,5,0,2712,73.9,18,f,0,0,13775.52,13775.52,10500,3260.54,14.97721963,0,0,6571.12,0,,1,INDIVIDUAL
4500,4500,4250, 36 months,11.11,147.56,B,B5,2 years,RENT,37000,Source Verified,Fully Paid,n,13.62,0,0,,,6,0,2746,78.5,6,f,0,0,4988.65,4711.4,4500,488.65,0,0,0,19.81,0,,1,INDIVIDUAL
2800,2800,2725, 36 months,6.92,86.36,A,A3,1 year,RENT,44000,Not Verified,Fully Paid,n,15.49,1,0,14,,10,0,2970,25.2,16,f,0,0,3108.273543,3025.02,2800,308.27,0,0,0,89.75,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,12.68,335.41,C,C1,< 1 year,RENT,30000,Not Verified,Fully Paid,n,13.96,0,1,,,6,0,10481,63.5,8,f,0,0,11246.97,11246.97,10000,1246.97,0,0,0,6896.22,0,,1,INDIVIDUAL
5500,5500,5500, 36 months,6.92,169.63,A,A3,2 years,RENT,38400,Not Verified,Fully Paid,n,23.16,0,0,47,,5,0,8206,16.4,11,f,0,0,5753.05,5753.05,5500,253.05,0,0,0,4319.62,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,13.06,101.17,C,C2,5 years,RENT,19000,Source Verified,Fully Paid,n,3.54,0,0,,,3,0,909,64.9,3,f,0,0,3666.194361,3666.19,3000,651.19,15,0,0,225.35,0,,1,INDIVIDUAL
15600,15600,15550, 60 months,12.68,352.4,C,C1,10+ years,MORTGAGE,120000,Verified,Current,n,16.88,0,0,72,,19,0,16712,46.4,39,f,1077.69,1074.16,20019.82,19955.76,14522.31,5497.51,0,0,0,352.4,0,,1,INDIVIDUAL
7000,7000,7000, 36 months,9.63,224.66,B,B1,3 years,RENT,50000,Not Verified,Fully Paid,n,21.96,0,1,44,,11,0,9216,29.7,13,f,0,0,8087.659412,8087.66,7000,1087.66,0,0,0,236.65,0,,1,INDIVIDUAL
6000,6000,5975, 36 months,7.66,187.08,A,A5,7 years,MORTGAGE,31000,Source Verified,Fully Paid,n,8.9,0,3,,,15,0,7958,15.7,23,f,0,0,6729.613549,6701.59,6000,729.61,0,0,0,227.05,0,,1,INDIVIDUAL
3500,3500,3450, 36 months,5.79,106.15,A,A2,< 1 year,MORTGAGE,140000,Source Verified,Fully Paid,n,6.15,0,0,69,,15,0,11366,32.3,33,f,0,0,3819.330591,3764.76,3500,319.33,0,0,0,124.82,0,,1,INDIVIDUAL
24575,24575,24525, 60 months,10.37,526.64,B,B3,10+ years,MORTGAGE,75600,Verified,Fully Paid,n,23.68,0,0,,,8,0,60223,26.1,32,f,0,0,31558.36001,31494.15,24575,6983.36,0,0,0,2593.16,0,,1,INDIVIDUAL
2000,2000,2000, 36 months,5.79,60.66,A,A2,< 1 year,RENT,14400,Source Verified,Fully Paid,n,6.83,0,1,,,8,0,4782,9.7,12,f,0,0,2182.280581,2182.28,2000,182.28,0,0,0,73.12,0,,1,INDIVIDUAL
5600,5600,5600, 60 months,7.29,111.66,A,A4,3 years,MORTGAGE,54000,Source Verified,Current,n,13.53,0,0,,,7,0,2764,9.5,19,f,344.43,344.43,6346.6,6346.6,5255.57,1091.03,0,0,0,111.66,0,,1,INDIVIDUAL
16000,16000,15950, 60 months,10.37,342.88,B,B3,10+ years,MORTGAGE,204000,Source Verified,Fully Paid,n,4.13,0,2,,,10,0,22731,23.7,37,f,0,0,16801.89,16749.38,16000,801.89,0,0,0,15096.33,0,,1,INDIVIDUAL
14000,14000,8899.999895, 60 months,13.06,318.98,C,C2,1 year,RENT,61000,Not Verified,Current,n,16.54,1,0,3,,15,0,16734,41.5,33,f,1250.26,797.84,17848.69,11341.82,12749.74,5098.95,0,0,0,318.98,0,,1,INDIVIDUAL
2000,2000,2000, 60 months,13.06,45.57,C,C2,7 years,MORTGAGE,69600,Verified,Fully Paid,n,13.84,1,0,9,,7,0,3167,59.8,40,f,0,0,2711.157517,2711.16,2000,711.16,0,0,0,445.92,0,,1,INDIVIDUAL
4200,4200,4200, 36 months,14.17,143.9,C,C5,8 years,MORTGAGE,72061,Source Verified,Fully Paid,n,22.71,0,1,,,15,0,27976,78.1,39,f,0,0,5176.838911,5176.84,4200,976.84,0,0,0,156.66,0,,1,INDIVIDUAL
15000,15000,15000, 60 months,14.91,356.15,D,D2,< 1 year,MORTGAGE,87000,Source Verified,Fully Paid,n,12.66,0,2,,,7,0,27837,95,24,f,0,0,15552.67,15552.67,15000,552.67,0,0,0,14842.08,0,,1,INDIVIDUAL
18000,18000,10632.38185, 60 months,12.68,406.62,C,C1,5 years,RENT,78000,Source Verified,Charged Off,n,20.2,0,0,,,6,0,48828,93,11,f,0,0,2437.44,2129.1,1332.06,1105.38,0,0,0,406.62,0,,1,INDIVIDUAL
9000,9000,8950, 60 months,16.02,218.96,D,D5,6 years,RENT,75000,Source Verified,Current,n,16.11,0,0,,,11,0,11109,85.5,14,f,662.83,659.15,12439.58,12370.46,8337.13,4102.45,0,0,0,218.96,0,,1,INDIVIDUAL
16000,16000,16000, 60 months,13.8,370.64,C,C4,3 years,MORTGAGE,165000,Source Verified,Current,n,9.07,0,1,35,,10,0,81383,42.3,27,f,1134.06,1134.06,21048.62,21048.62,14865.93,6182.69,0,0,0,370.64,0,,1,INDIVIDUAL
18725,18725,18725, 60 months,10.37,401.27,B,B3,10+ years,RENT,32000,Source Verified,Fully Paid,n,27.64,0,2,,,16,0,6345,13.2,27,f,0,0,23794.48757,23794.49,18725,5069.49,0,0,0,5364.97,0,,1,INDIVIDUAL
15000,15000,5575, 60 months,17.14,373.92,E,E3,4 years,MORTGAGE,124800,Verified,Fully Paid,n,15.96,2,2,6,,10,0,55293,83.5,23,f,0,0,21902.96,8140.6,15000,6902.96,0,0,0,711.28,0,,1,INDIVIDUAL
8000,8000,8000, 60 months,13.06,182.28,C,C2,5 years,RENT,84000,Verified,Charged Off,n,24.46,0,0,,,10,0,4343,66.1,19,f,0,0,7108.92,7108.92,4577,2503.02,0,28.9,0,182.28,0,,1,INDIVIDUAL
16000,16000,16000, 60 months,13.43,367.59,C,C3,6 years,RENT,68000,Source Verified,Fully Paid,n,8.06,0,1,,,20,0,5871,30.3,49,f,0,0,19989.45209,19989.45,16000,3989.45,0,0,0,659.05,0,,1,INDIVIDUAL
4200,4200,4200, 36 months,7.66,130.96,A,A5,< 1 year,MORTGAGE,66500,Source Verified,Fully Paid,n,21.15,0,2,,,11,0,49518,24.9,17,f,0,0,4574.46,4574.46,4200,374.46,0,0,0,2368.16,0,,1,INDIVIDUAL
8800,8800,8800, 36 months,10,283.96,B,B2,< 1 year,RENT,28114,Verified,Fully Paid,n,11.78,0,3,,,7,0,10168,38.5,16,f,0,0,10175.27051,10175.27,8800,1375.27,0,0,0,307.04,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,13.43,101.71,C,C3,2 years,RENT,14400,Source Verified,Fully Paid,n,7.92,0,1,,,5,0,2358,54.7,5,f,0,0,3658.657605,3658.66,3000,658.66,0,0,0,112.75,0,,1,INDIVIDUAL
